UserId,Rating1,Rating2,Rating3
146,-0.11228,0.4723,0.48615
147,-1.6516,-5.2727,-2.4231
148,2.1735,3.6155,4.5369
149,4.1895,3.9987,1.7484
150,-0.45511,1.8838,5.8283
151,-0.99695,-0.010305,0.36846
152,0.90578,0.99212,-2.7803
153,-2.8059,4.9143,-4.1704
154,-2.4785,-2.8716,2.0426
155,2.0632,-0.51689,1.816
156,5.4541,-1.8654,2.0202
157,7.3018,4.8709,5.1555
158,5.2998,3.9381,5.3022
159,1.084,-1.2246,1.0406
160,2.4187,-0.10072,1.2793
161,2.2137,3.8297,5.4821
162,0.39337,4.0512,4.1947
163,4.1993,-0.4228,0.97423
164,1.7106,0.68292,0.17386
165,4.7827,6.1908,6.3823
166,-3.874,2.4347,0.36535
167,2.5638,5.8993,5.9802
168,0.63319,1.8686,0.65514
169,-2.3798,1.03,3.4198
170,0.5499,-0.57287,-5.4446
171,-4.1375,-5.411,-2.439
172,3.129,-0.22734,1.8682
173,4.1457,5.333,3.7349
174,-1.4335,-3.4203,-2.2961
175,-5.3033,3.1152,2.3366
176,-6.8307,0.022808,1.1294
177,3.672,5.5201,3.8197
178,-1.6132,-4.2373,1.423
179,-0.77798,-2.6573,-0.22992
180,4.3632,-0.034338,0.52048
181,-3.5247,1.9499,2.3144
182,5.284,5.8263,6.6377
183,1.1135,-0.83428,1.4522
184,5.9841,5.9538,5.4858
185,2.0912,2.6319,2.289
186,-1.2743,5.265,4.9022
187,-3.3785,-1.9266,-0.97073
188,0.29883,2.1113,1.0657
189,-0.2507,6.2328,4.3234
190,6.9499,2.3102,3.4474
191,-6.3463,-0.0339,-0.54524
192,-0.47827,-4.7668,3.1579
193,-6.8107,-3.2563,1.8188
194,3.0514,0.55836,3.2043
195,4.8677,3.3433,1.5513
196,1.7506,-1.6358,0.23401
197,0.15832,1.4164,-0.31238
198,3.7012,3.7253,4.4291
199,2.1884,2.2829,1.5802
200,-1.312,-5.9576,-5.632
201,2.891,4.4247,4.4638
202,2.4492,6.0149,4.3364
203,-1.1014,0.081499,-0.014254
204,-1.8761,-1.8657,-2.6086
205,2.9685,1.8161,1.8663
206,1.9968,-0.58529,3.9727
207,-0.26871,-0.71685,-0.11022
208,-3.3204,-2.4545,-0.50291
209,5.7119,7.0489,6.6042
210,3.3926,2.1958,4.1783
211,1.6113,1.8633,2.4916
212,-1.0373,6.5151,6.9634
213,7.6478,7.3234,7.4787
214,-3.1757,-0.6151,-4.9388
215,-1.8903,-2.2181,-3.8599
216,0.49418,1.8512,-3.411
217,2.1758,5.9166,5.8319
218,3.0355,4.2334,0.51598
219,-0.29774,2.9509,2.4286
220,-0.55605,2.0661,3.7516
221,-3.1495,5.9528,5.7096
222,-2.178,-0.26535,2.3299
223,2.4228,2.1934,0.90857
224,5.4974,0.39604,5.7665
225,0.32752,0.077251,-0.88497
226,2.3556,0.41724,1.1383
227,0.48706,5.4216,4.8825
228,4.8623,3.3037,2.1893
229,2.9638,2.999,4.8479
230,4.2615,5.69,5.6998
231,2.6315,6.7387,3.8079
232,3.6814,6.7484,5.8229
233,6.6513,3.0427,6.4014
234,-1.3733,-1.871,-0.79682
235,3.0414,4.2913,-4.2634
236,-5.2496,0.78304,1.2168
237,0.47473,1.5451,0.14905
238,2.3696,6.2101,1.7041
239,-0.20083,-2.7996,1.1202
240,-0.33327,3.7691,2.4167
241,-2.1998,-1.5048,1.4397
242,-0.57608,-2.2402,1.9251
243,0.072185,2.3445,-4.3801
244,7.5614,5.4866,6.3639
245,1.0596,-1.9957,-1.9689
246,0.75,1.906,1.0925
247,3.4928,5.4023,5.3859
248,-3.1506,1.4161,1.561
249,-1.9876,2.9056,3.1861
250,-3.8444,-4.1766,-0.1637
251,-7.8866,-4.8402,-4.3797
252,-1.5367,-3.8602,0.282
253,1.9332,-2.7191,0.98907
254,3.9006,4.5586,3.1371
255,-2.461,-7.552,-7.1321
256,-1.1086,0.34114,-0.053815
257,1.1058,-6.0137,-10
258,0.48269,1.6306,0.48826
259,3.5687,5.9267,4.9817
260,2.2744,2.084,3.7785
261,0.56927,-0.33564,1.8801
262,0.43115,-0.83111,0.35573
263,-4.6528,5.1431,-8.4105
264,-1.1383,1.5397,0.28363
265,-0.35978,-1.0612,-1.331
266,-7.229,3.3864,-1.9283
267,2.5984,2.9619,2.5699
268,-0.61043,5.9581,6.3961
269,-2.3447,-6.2815,0.81404
270,1.5407,-1.8987,-2.1665
271,-5.5195,-6.097,-3.8597
272,4.925,6.2893,4.4906
273,-3.0019,4.7918,0.66407
274,-4.9712,-2.2742,1.8901
275,-0.52137,-0.83808,-1.6766
276,-0.36238,2.0952,2.0596
277,0.54692,1.3623,1.1968
278,-0.66274,0.34725,-0.2129
279,-1.2484,-0.83726,0.52158
280,-1.9932,-2.0737,0.90006
281,0.6304,4.3632,1.6285
282,3.5119,-0.90893,2.9884
283,0.1459,3.8661,0.70489
284,0.011004,-0.6977,-0.093842
285,-0.42118,0.52604,-3.2909
286,2.9011,2.4218,1.2787
287,-2.6435,1.0837,-1.4382
288,-1.6481,-3.2205,-1.0997
289,1.8415,2.0832,2.172
290,2.4956,-2.826,4.1348
291,-0.78398,0.022288,-1.145
292,1.0348,0.68686,5.0595
293,-0.77167,-0.58617,2.6224
294,-2.0413,3.8902,1.4236
295,-4.2152,-1.4572,0.83513
296,-2.2957,2.5411,0.47814
297,-5.5942,-3.6124,-3.7032
298,-5.5326,0.41459,3.8364
299,3.9476,0.99768,3.1227
300,-2.9118,-1.6064,0.60059
301,-0.070041,1.1078,0.87007
302,2.4612,5.1335,5.042
303,-5.5213,-5.1619,-6.2548
304,1.7581,0.49077,1.0167
305,-1.1005,3.9763,3.2986
306,2.2082,4.9866,-1.9958
307,6.5291,3.5784,9.3476
308,1.4765,4.1812,2.2911
309,2.6533,6.0043,6.0652
310,1.1586,3.6358,2.1731
311,2.5098,0.40395,3.9952
312,3.4399,3.0625,4.5003
313,-2.5644,-0.70971,-0.37489
314,0.23355,-2.761,5.9018
315,6.9444,6.559,6.4916
316,4.9244,1.7889,-0.23597
317,2.7133,1.6396,1.9233
318,3.5546,6.8379,4.3521
319,-3.093,0.0046659,-1.1076
320,5.7452,4.7156,4.3477
321,-4.011,-3.2659,-0.33954
322,1.4599,0.71522,4.9077
323,-2.551,-3.3978,-1.7142
324,1.0625,0.62497,1.2321
325,1.6161,2.2924,3.0649
326,0.90616,2.691,4.5043
327,3.7972,1.1211,3.5483
328,0.25674,0.56534,0.14784
329,-4.5526,1.4052,-4.0794
330,-6.2508,4.0791,0.76797
331,-1.7508,-2.8043,-1.2444
332,5.729,3.9942,2.3825
333,0.54051,2.735,1.3864
334,1.0714,0.15348,2.0804
335,-0.24687,1.4218,5.4094
336,-3.6287,-2.6511,-2.0601
337,0.426,-0.26703,2.8837
338,-0.22586,-3.3841,-0.11155
339,-3.4477,-7.0464,-5.0273
340,-0.78196,-0.46947,1.2756
341,-5.6354,-5.534,-5.3633
342,1.6184,3.5744,0.69628
343,4.6813,1.1913,0.53248
344,3.2182,1.3395,2.6138
345,2.6799,4.158,7.5746
346,3.1457,1.3475,4.0292
347,3.6048,3.3751,3.5464
348,-2.0129,1.8447,3.0852
349,4.907,4.6382,5.1089
350,-2.7084,1.4089,1.1303
351,-2.991,0.31655,-0.99818
352,-2.0479,-0.49139,-2.2562
353,1.4063,4.5737,5.2778
354,2.9992,5.4838,-1.3278
355,4.4835,0.53161,2.7375
356,-0.29213,-0.81424,0.053133
357,-0.72571,-2.9191,-2.4639
358,3.4499,5.6176,4.3617
359,6.4354,1.253,2.6704
360,3.657,3.8876,4.1643
361,0.78377,-3.1704,-1.134
362,3.3352,4.9323,5.1693
363,6.5985,4.8303,2.8878
364,2.2319,-0.79482,-0.20517
365,0.45919,-2.089,1.4004
366,-4.4447,-8.2265,-5.4779
367,-5.3898,-1.8726,-4.6131
368,6.4744,6.6823,6.2651
369,-5.4691,-0.12578,-2.82
370,3.5902,2.4643,4.1249
371,-0.011156,2.7555,-2.2421
372,-0.35517,5.2361,4.6053
373,-3.0595,0.3445,2.7637
374,-0.79591,-1.2411,-1.8972
375,5.1014,4.3161,4.6706
376,-0.96464,-0.49783,-1.6554
377,-4.1227,-1.1322,-2.3925
378,-2.8427,-4.4244,-6.4529
379,6.4236,5.7231,1.8075
380,-2.8919,2.6231,1.8334
381,2.4695,-2.4172,5.3947
382,-0.68579,2.0056,0.37022
383,4.4019,2.3661,2.4348
384,-1.9092,-4.4662,-2.4289
385,-6.8929,-5.198,-5.455
386,3.204,2.7268,3.7432
387,6.3972,4.6518,6.1948
388,8.9896,8.7254,8.9623
389,-2.9313,2.7498,3.4554
390,-5.7599,1.0089,5.6835
391,3.6011,2.4372,-0.4901
392,-1.8722,3.858,3.5933
393,1.1628,-0.62168,-0.52563
394,5.822,2.5848,2.6282
395,7.4677,9.3142,5.2915
396,0.24393,3.8836,5.9138
397,1.5514,1.7199,2.6581
398,1.5871,1.2149,2.5783
399,2.4655,-1.5285,0.97259
400,-1.3912,-1.0246,-0.28069
401,1.867,1.8101,0.21788
402,-0.5605,-2.7684,1.9116
403,3.8939,3.125,3.7905
404,1.9446,2.8758,3.3188
405,0.33617,-1.1957,3.2746
406,4.1445,1.1237,4.7872
407,3.583,4.3613,0.82476
408,-3.0156,0.976,1.3306
409,6.9823,5.507,2.9464
410,1.9402,5.2608,4.8575
411,4.9334,3.0826,3.5404
412,3.8926,-1.1159,1.8726
413,0.17193,2.0146,3.9449
414,-0.69263,3.0717,1.559
415,-0.20367,0.7423,2.0501
416,4.3856,5.5294,-3.1352
417,1.8861,3.6863,-0.045327
418,2.4995,4.8928,2.9758
419,3.134,3.2039,3.5171
420,-9.1653,-9.0114,-8.7615
421,1.6071,2.3619,1.9335
422,1.721,2.9187,-5.7073
423,2.9333,2.2165,0.97686
424,8.3079,8.0449,6.6316
425,-4.3018,0.1097,-2.484
426,-2.2253,0.74151,-4.6071
427,-1.3438,-0.17793,1.0821
428,5.1222,5.976,5.9425
429,-2.9699,-5.3055,4.4097
430,-1.6699,4.7883,0.20383
431,-0.41839,-1.655,4.5653
432,3.7235,1.7174,2.7828
433,-3.9637,-4.9933,-0.22672
434,-2.4234,-2.9474,2.1411
435,1.9267,0.82187,2.209
436,4.1382,1.3396,2.1095
437,-0.40414,1.5822,3.5335
438,5.0097,6.1211,4.3061
439,-2.6042,-5.6351,1.5688
440,0.45551,0.63546,2.5488
441,-7.7659,-5.4456,-5.3121
442,3.5537,5.988,1.5867
443,-3.0666,-3.0036,-0.0058928
444,2.4053,4.833,-1.3667
445,4.592,4.4924,2.1531
446,-0.87608,0.24614,1.6623
447,-3.4252,2.374,2.5764
448,1.0446,-1.9766,-3.2795
449,2.0898,-5.6865,0.98625
450,0.55976,-0.37006,2.1203
451,-1.5911,5.557,2.0571
452,-6.5838,-3.0361,-3.8748
453,1.8853,4.287,3.0036
454,3.3843,2.0488,2.7624
455,1.2875,0.66417,0.33215
456,2.0166,2.5016,3.0323
457,2.9412,2.1496,0.56475
458,-2.8523,0.24369,0.84599
459,2.8769,2.3565,-2.9567
460,-1.3165,2.6652,3.5646
461,2.5941,1.8918,1.4549
462,1.7078,1.6798,-3.1941
463,-7.1103,0.9838,-0.097706
464,2.5766,0.050896,5.3834
465,-3.4109,-6.7089,2.6168
466,0.31957,-0.82105,1.2358
467,8.4232,7.8982,8.1977
468,2.642,4.3908,3.2435
469,3.5647,4.3772,5.1248
470,6.0418,5.8944,6.3735
471,2.486,3.3575,4.9273
472,-0.49292,3.8301,2.8048
473,-0.56386,4.5805,1.7215
474,-3.8203,-2.275,-6.567
475,1.0415,-0.04283,-0.90296
476,-2.2746,-6.0441,-3.1611
477,4.1911,0.33927,3.4057
478,3.2993,3.7846,5.5271
479,-0.18367,3.0888,-1.5078
480,-0.12228,6.5084,5.1053
481,0.99629,-0.82885,-0.28387
482,-0.89322,-1.1174,-0.50734
483,0.081784,1.2505,1.2977
484,0.99306,0.15318,-0.68857
485,-5.056,-5.543,-2.9704
486,-1.4834,2.6258,6.204
487,1.7459,1.5252,3.4883
488,1.0908,6.8821,6.2007
489,-5.4715,-3.5559,-5.3016
490,-0.29182,2.3802,2.1289
491,-1.1068,4.4635,3.7926
492,4.3941,2.746,3.2387
493,0.1311,-0.64198,1.2458
494,-2.6164,-0.88669,-9.2034
495,1.6419,-3.0236,-1.9074
496,-3.9577,2.8522,-2.8306
497,-2.0896,4.3748,4.1635
498,-3.9012,0.39934,1.6499
499,4.8141,6.1772,3.2109
500,1.0847,-0.16861,-1.4337
501,-0.39087,-2.3637,-1.2311
502,1.7298,5.7837,4.7834
503,-6.506,-6.2208,-2.0621
504,-7.4765,-7.1886,-6.4607
505,-0.97691,1.1872,-1.0706
506,-5.7046,-0.98268,1.1892
507,-1.2675,1.2247,-1.0837
508,-3.516,-5.5842,-4.4451
509,-9.2604,-9.9617,-10
510,-7.2859,-3.5241,-3.7859
511,3.276,2.1291,2.9647
512,-1.2651,-1.5107,0.053596
513,1.0387,2.1927,-1.6213
514,3.5972,-1.3278,-0.16432
515,-7.189,-4.4779,-5.9409
516,-0.61035,-3.1316,1.029
517,-2.238,-5.4895,0.27203
518,3.4632,4.4623,4.0178
519,-2.1838,-2.1541,-1.4254
520,0.12675,0.87446,2.6264
521,2.0498,1.5199,2.6286
522,4.3641,2.8652,2.9434
523,-1.6137,-0.44413,-1.1301
524,0.93788,4.0726,4.2085
525,-5.2768,2.7033,-0.30685
526,0.39439,5.2183,3.0412
527,-0.5716,-4.446,-3.2202
528,7.0821,1.1869,4.576
529,0.57568,-0.12316,0.43275
530,-5.9623,-0.28305,-0.15081
531,-1.0323,2.6225,3.272
532,2.6037,2.7454,0.78461
533,3.3836,-0.28827,1.8427
534,6.7557,6.672,5.7217
535,1.5283,-4.695,-3.0615
536,3.8251,5.1157,2.2439
537,3.6824,6.0646,8.3702
538,5.8402,5.8869,5.1922
539,-2.6005,-0.50754,-7.0349
540,6.3144,5.9271,5.4703
541,-7.6744,-3.7239,-6.724
542,-1.8818,0.65797,1.2632
543,-1.5893,-2.3614,-0.065252
544,1.2848,1.029,2.7269
545,-3.4178,-4.4364,-2.7918
546,-1.4104,-1.8227,-1.6364
547,-7.2569,-5.5147,-4.5977
548,2.8651,2.554,0.6222
549,0.42959,-1.7147,0.21913
550,2.0715,2.2999,-1.4816
551,2.1393,-1.2361,-0.52949
552,4.6629,-2.1627,-1.3293
553,3.6146,6.0721,5.5607
554,1.3809,-3.3711,3.807
555,1.306,5.3959,7.2493
556,-0.1156,0.93592,2.3419
557,2.3367,2.526,5.0856
558,-3.8236,-3.4915,-0.049241
559,-1.2955,1.3507,-2.196
560,1.502,-3.4613,1.6797
561,0.17573,-1.8983,-4.0836
562,-6.5152,1.2734,2.491
563,-0.099408,-1.2272,-1.3801
564,2.8231,5.0049,3.7312
565,2.1398,1.1134,2.4805
566,0.4639,-0.60014,-1.8477
567,2.3084,4.7665,4.057
568,-0.32264,-3.0248,1.2078
569,-1.4691,-0.51467,3.2169
570,4.6512,4.4948,2.2592
571,-4.997,-2.4126,-2.6466
572,2.3707,1.4076,0.16699
573,0.36883,-0.97533,-0.50514
574,-3.3423,-5.1855,-1.0873
575,-0.36964,0.068648,0.55387
576,-2.9569,-1.3283,-0.30726
577,-2.7342,0.9729,-1.2484
578,1.4337,3.1736,-3.8822
579,0.20072,1.7265,2.2236
580,-0.1797,2.6826,0.58538
581,-3.818,-0.80748,-1.0965
582,0.021656,5.8501,3.3085
583,4.6415,0.58586,2.0219
584,4.5311,4.665,-1.294
585,-3.6598,-7.8908,-10
586,6.1193,6.5005,5.2954
587,0.4492,1.4256,1.0597
588,2.1599,2.9334,2.5295
589,-3.0218,-2.2981,-0.85101
590,4.8749,5.3317,5.2781
591,0.75519,5.0052,3.884
592,4.8116,5.2021,2.8727
593,0.031479,0.49081,1.9172
594,2.1313,-3.6265,1.3056
595,-4.7438,-0.45735,-4.8544
596,-1.3085,-0.77895,-1.4313
597,-1.7753,1.2968,2.2121
598,1.7694,-1.6088,0.19099
599,-0.34858,2.2559,-4.7254
600,-8.0425,-4.2859,-2.1294
601,2.1102,4.0271,4.2399
602,2.2403,4.5577,3.3414
603,1.5627,1.5393,-0.63845
604,3.628,5.3909,3.2724
605,-0.094251,-0.81518,-0.97444
606,-0.61637,-2.7703,-4.0048
607,-1.9461,3.3325,2.087
608,-1.1086,3.1746,0.80173
609,-3.6508,-5.234,-1.1489
610,3.7021,7.55,4.611
611,-0.28488,-1.3252,-7.2753
612,-0.41798,2.6897,3.2088
613,0.97724,-0.32771,-0.45417
614,-4.8249,1.2365,-3.5666
615,-4.0175,-4.361,-1.045
616,6.5908,5.2678,3.703
617,2.7217,1.4058,1.5023
618,-2.0798,-2.2148,0.68876
619,-0.91119,-4.7443,0.47435
620,-3.6579,0.2105,1.1558
621,7.3994,1.9304,6.9712
622,-1.1381,-0.25058,1.8377
623,-0.44701,-2.6102,0.059707
624,-0.10107,-1.4378,2.535
625,2.6814,3.9907,3.7817
626,-3.3857,-2.9901,-3.9246
627,-1.3317,-4.9588,-4.1949
628,4.1062,3.3982,2.0951
629,-3.2438,1.3115,1.164
630,0.62193,4.4953,8.3385
631,7.7334,7.6354,3.5646
632,-3.6377,0.93617,1.8546
633,4.271,7.747,3.9519
634,-5.4691,-3.6544,-3.7806
635,-4.2737,0.23503,-0.20269
636,0.49062,0.64022,-0.3821
637,2.8616,-2.1443,1.4645
638,-4.1012,-2.501,-3.5786
639,-0.60156,-0.23941,1.8323
640,-5.1413,-2.9365,-0.47255
641,-1.7641,-1.5415,-1.0121
642,-5.3667,3.4592,1.0334
643,-0.37818,2.198,2.0469
644,-0.11557,4.08,1.0537
645,-3.1659,-1.0516,1.6465
646,4.4103,0.47411,1.4663
647,1.8767,0.18311,2.0848
648,0.18918,-0.28096,-1.7994
649,-0.34223,1.3863,0.41581
650,-3.2619,-4.4017,-5.8894
651,3.338,-3.2356,0.92643
652,-3.585,6.4729,-2.0171
653,-3.8577,1.9703,1.4064
654,3.9911,3.7586,1.4995
655,-0.21838,-5.9871,-8.2534
656,3.1409,3.4284,1.559
657,-5.2626,-0.86047,-0.99421
658,-5.4893,-1.1579,-3.5751
659,-1.6854,-3.2042,3.553
660,1.666,3.1034,1.2731
661,-1.6225,4.576,4.6126
662,2.1488,5.2325,-4.1727
663,2.5414,0.82467,2.0415
664,2.414,4.6418,2.7004
665,-1.0368,-2.0882,3.6807
666,-3.6784,-3.4736,-4.9102
667,2.8321,-1.4611,-1.2486
668,-0.42326,1.8705,-0.031716
669,1.3772,0.9,3.0277
670,3.6189,0.4608,1.5522
671,3.2652,5.9897,-2.1972
672,1.3396,1.8547,-0.58619
673,-0.87932,-1.1339,-2.3161
674,-1.413,0.25226,-1.683
675,-1.8078,-1.4722,0.66276
676,0.7005,-1.6403,-0.66594
677,-0.086645,3.1633,-0.56123
678,3.5088,6.4306,6.5736
679,4.6231,4.9347,3.919
680,5.1984,2.573,5.0242
681,0.74038,2.6672,2.3696
682,-1.5067,7.7637,6.7415
683,1.6543,-0.12278,1.1724
684,-5.0256,0.16293,-0.59138
685,5.1723,2.9357,6.2494
686,2.4082,-0.77697,2.083
687,-0.40368,-1.1506,-0.2998
688,-0.35968,0.11251,0.27734
689,-0.69718,-4.8598,-1.9984
690,-0.12382,2.6478,-0.24403
691,0.095667,2.2711,0.83202
692,0.72167,-2.4616,0.20612
693,1.507,-3.0251,1.8654
694,5.3532,7.2076,6.9559
695,0.75666,5.0472,1.6164
696,-2.0743,-0.90866,-2.195
697,-4.0429,-1.9642,-0.59649
698,3.3109,2.6781,5.1335
699,-5.7258,-2.4572,-0.17693
700,2.8225,0.93764,2.014
701,-0.29474,-1.7663,0.99365
702,1.5274,1.3135,0.9765
703,4.6716,-2.0643,3.9309
704,-4.9994,3.1688,-4.9669
705,-0.02593,2.3082,2.5262
706,-2.1083,2.2463,2.6012
707,0.51941,7.3917,5.8139
708,-5.1321,1.1366,2.2485
709,4.6564,4.4909,5.7697
710,5.0201,4.7682,3.08
711,0.37939,-5.0472,-7.3043
712,-2.2242,0.1751,0.83661
713,1.4717,5.4432,5.1898
714,-0.69904,2.2365,2.3876
715,-3.2083,-2.0345,-1.9864
716,0.26992,3.449,3.8321
717,2.3728,4.2728,3.3043
718,1.4492,4.414,2.8937
719,4.2167,4.2202,3.3962
720,1.6119,5.0478,5.2051
721,-1.6745,1.5561,1.0744
722,-0.046191,-3.7336,-5.4563
723,0.85118,1.2728,1.3026
724,-0.59728,2.3431,1.1933
725,6.2648,6.2655,6.3329
726,-0.94994,0.7286,0.014139
727,0.57176,4.3723,5.811
728,4.5044,2.3112,3.9414
729,-2.0521,-2.8339,0.78465
730,0.93159,1.4728,4.4654
731,-0.23374,6.3738,6.3282
732,4.2661,5.0417,5.6491
733,-3.9157,4.1489,2.3355
734,5.6673,8.7566,8.2634
735,5.3934,0.88311,5.9708
736,-0.34628,-1.1757,3.2083
737,5.461,2.5108,3.6022
738,6.477,5.6974,6.4731
739,0.1658,1.1271,4.9263
740,0.42487,4.1313,3.9564
741,-0.30866,0.86186,-0.83141
742,1.5068,-0.63189,0.32778
743,-1.1289,-0.71119,-3.4105
744,-2.3207,-4.0668,-3.732
745,-3.4501,-2.7139,-4.3278
746,-1.8502,-1.3017,-1.074
747,2.9579,1.7682,4.6378
748,4.4463,3.0649,2.431
749,4.6219,1.5221,2.2542
750,4.5534,6.1384,3.7023
751,-0.38149,4.411,3.925
752,6.2073,6.4149,0.38688
753,2.6467,1.1582,2.3194
754,1.3067,1.9082,2.0485
755,-2.1787,2.5543,0.64041
756,-1.4669,1.1876,0.85533
757,3.4775,2.0462,4.6558
758,3.7732,5.043,2.0191
759,1.7541,1.4263,0.074809
760,3.2974,5.4688,5.4885
761,-1.7284,-3.6712,-2.4793
762,4.8526,3.7082,5.5794
763,-1.3772,3.9695,3.3666
764,1.1553,4.2285,2.4564
765,3.2471,3.5627,5.4872
766,2.0842,1.0124,0.61054
767,2.5712,-2.6272,-2.1015
768,-0.36278,-2.8802,4.1321
769,-0.38739,4.5113,5.5168
770,8.1813,1.0437,6.8101
771,-2.4354,3.448,3.1279
772,1.2807,6.2654,0.33393
773,-1.5468,-1.9277,4.2441
774,3.7591,3.5762,2.4212
775,-0.54271,-2.7701,0.38566
776,-3.2465,-5.1321,-0.23702
777,-4.2386,-0.3548,2.6235
778,2.4155,3.9062,3.8939
779,-0.51916,-1.4455,-0.90307
780,-0.12135,-5.0747,-0.16177
781,-1.61,2.2872,2.8498
782,-2.9599,6.1861,2.3818
783,4.2569,4.9694,0.6379
784,-0.51687,3.7301,2.8858
785,-1.6629,-2.4695,-0.99071
786,5.1064,1.1206,6.2527
787,1.893,2.29,3.5026
788,-7.1403,-6.507,-7.0418
