UserId,Rating1,Rating2,Rating3
59,-2.5868,-1.7726,-1.7904
60,5.7274,5.0195,4.5358
61,0.31904,2.1429,-0.20222
62,4.4295,5.6972,2.5725
63,-3.2927,-1.9978,-3.0251
64,1.3971,0.47732,0.52764
65,3.5583,8.6391,7.5665
66,2.4511,5.4172,4.3094
67,1.5054,3.5877,3.4651
68,-2.4599,-0.078045,-0.79155
69,3.6759,4.4225,2.4022
70,-2.4072,-2.276,-5.8744
71,4.6001,2.9521,6.3145
72,-5.1574,-0.9769,-3.6989
73,3.2099,4.6622,5.5395
74,3.9547,2.5341,2.6346
75,-0.95598,-1.6301,0.02946
76,-1.4525,-1.5673,-3.0843
77,-1.1803,-3.4992,-1.0248
78,-1.523,-3.0444,1.5772
79,3.7813,3.7793,3.162
80,-0.32073,0.77292,1.0595
81,5.0126,3.2008,5.0294
82,5.3751,6.6648,6.3671
83,2.1286,-0.01562,3.0415
84,2.8302,-3.9019,-6.3808
85,-2.5989,2.4658,0.98789
86,4.9561,6.0773,3.4755
87,-1.3794,0.70825,-0.10747
88,1.193,5.3047,3.881
89,-5.0351,2.76,3.9831
90,1.7428,0.5733,0.17134
91,-1.9791,2.5445,0.10561
92,-1.1979,-1.9351,-1.8686
93,-1.8709,0.15514,-1.1084
94,-1.1367,-0.55167,0.16338
95,-1.0404,0.80688,0.70668
96,2.1504,4.0331,3.1427
97,-0.43883,-0.089652,4.9287
98,0.54596,-6.3089,1.0006
99,0.48331,1.055,0.17323
100,3.1373,2.004,2.5639
101,-0.53557,-2.1324,-2.5695
102,-3.3312,-0.25053,1.0104
103,2.7884,-1.6955,1.2807
104,-3.0113,4.6307,4.2877
105,1.2563,2.2694,2.6501
106,0.66467,0.95192,0.7844
107,0.94332,-1.8788,1.4377
108,2.3437,3.1398,4.3035
109,-3.5496,-0.27614,-1.6841
110,-0.56932,-2.1057,-0.061033
111,-1.8233,-1.8273,2.3823
112,2.3586,0.55298,1.1606
113,3.2637,2.6279,4.318
114,0.24258,3.6501,-1.9906
115,-2.9872,-3.2014,-1.9094
116,0.80855,-1.4355,1.8955
117,2.6165,3.2128,3.4088
118,-8.8424,0.66762,0.032836
119,-0.37631,0.17358,0.46806
120,0.60249,0.77283,-5.6194
121,0.084735,-2.0146,-3.9256
122,-2.1994,3.2977,-0.64286
123,2.246,-0.20474,-0.037393
124,-2.4827,-3.3332,-3.5726
125,-5.4845,-2.5159,-4.4603
126,0.84327,1.0135,1.6064
127,0.44636,-0.22198,-3.6776
128,0.3717,0.31323,0.027451
129,-0.30041,1.5811,1.5942
130,0.97725,-2.8358,1.1313
131,6.7233,4.0995,6.5924
132,0.88141,-1.203,-3.8074
133,-1.3895,-0.41815,-0.79485
134,2.327,3.1421,7.3212
135,3.4391,5.0817,5.1087
136,-3.0431,0.46116,-1.1372
137,-1.0817,-1.0897,-3.0156
138,-2.338,-1.3909,-3.7964
139,-0.99223,6.0569,4.3992
140,0.43714,3.527,2.0133
141,-0.43435,0.83473,1.2645
142,-1.6345,-4.1385,-1.8832
143,-3.8231,-2.7613,-5.013
144,-8.9717,-9.2941,-8.7582
145,-0.095581,-0.29219,0.515
146,-2.4837,-2.1958,-2.4822
147,-4.0901,-5.5679,-4.4978
148,1.6022,2.5149,2.5043
149,4.219,2.9305,0.72769
150,1.6738,2.6591,5.8633
151,-0.54776,-2.1287,0.65803
152,2.3049,1.167,-2.1133
153,-3.9455,1.8353,-5.0731
154,-4.4007,-2.9775,3.1828
155,1.1249,0.7502,-1.0709
156,3.5268,-1.5181,-0.46526
157,4.9938,5.3982,4.3446
158,6.0717,5.0938,6.5536
159,1.1902,-0.96669,-0.69422
160,1.999,-1.378,-1.2428
161,3.7115,3.8932,5.5829
162,3.4168,7.1658,6.8567
163,4.4382,1.8336,1.9303
164,0.41317,0.49557,0.86981
165,3.5087,6.1209,6.7226
166,-3.4968,1.2313,2.6982
167,4.3262,6.7211,6.8411
168,0.96856,1.6253,0.79417
169,-2.1322,-0.93443,2.8159
170,-1.2828,-0.65421,-7.226
171,-1.048,-7.1136,-3.8028
172,2.2415,0.10156,1.9608
173,3.281,4.3408,1.6155
174,-2.0056,-5.4084,-0.83072
175,-2.8955,2.9198,1.7595
176,-5.3111,-1.3411,3.4794
177,4.3378,4.7395,4.0627
178,0.80711,-2.4137,4.2175
179,-0.72482,-3.05,-0.26502
180,1.9329,-0.99103,1.0648
181,-2.5092,0.32059,0.57386
182,7.213,3.5492,6.5243
183,1.9165,-0.44104,2.9561
184,5.6503,7.5504,4.436
185,2.6049,1.8444,2.7423
186,0.13441,4.8809,4.3657
187,-4.6373,-3.0453,-1.7929
188,-0.59506,-1.1516,1.5059
189,-0.20462,5.0447,4.3788
190,6.3116,3.7219,1.5148
191,-4.9786,-0.3963,-2.6517
192,-3.0018,-2.5009,1.824
193,-5.8614,-3.8176,-2.9051
194,1.9496,-2.8679,2.0808
195,5.0781,4.3508,-0.17476
196,0.99019,1.0504,1.7618
197,1.4388,2.2318,0.61839
198,3.6395,3.7095,3.8786
199,1.571,1.5407,0.48603
200,0.47923,-6.8819,-4.7206
201,0.79264,3.4296,3.8437
202,1.6724,6.719,2.4215
203,-0.4065,0.17391,1.4483
204,-1.7877,-2.2062,-2.2838
205,2.4633,1.7309,1.4958
206,1.2072,-0.73157,2.4496
207,-3.4143,1.1885,-1.0647
208,-5.4973,-4.704,-2.4904
209,4.6082,6.4844,5.3233
210,2.4682,1.3349,2.8621
211,2.415,1.4012,1.2402
212,1.1898,7.1246,6.0958
213,6.657,6.3204,7.3331
214,-2.8035,-1.0843,-5.7236
215,-0.86912,-1.2995,-2.4683
216,1.2454,1.4055,-2.5941
217,1.7806,7.2444,5.9804
218,2.9678,4.5026,1.012
219,2.8575,4.2307,3.9628
220,0.12098,2.3958,2.9445
221,-1.1798,6.298,4.4716
222,-2.0501,-1.1516,0.43143
223,3.1739,3.2656,2.772
224,5.4456,1.5235,3.5854
225,-2.7388,-2.6942,-3.2391
226,0.46066,-0.32116,-0.59753
227,0.87062,4.439,4.5853
228,6.184,3.0751,-0.93779
229,1.8543,3.1724,4.6574
230,4.1089,6.2935,6.2168
231,0.58246,5.8914,2.9821
232,4.9009,5.4054,3.6148
233,5.6169,1.2486,5.6749
234,-3.6338,-4.1748,-1.5151
235,3.3838,4.0953,-4.1371
236,-2.8033,1.4805,1.6249
237,2.0913,3.1852,2.7577
238,0.78772,5.3453,1.1228
239,0.51347,-1.8315,-0.28348
240,-0.97473,3.4036,0.84934
241,0.50102,-4.7947,3.0381
242,-0.87636,-2.6689,-0.88797
243,-0.55746,1.1292,-6.8351
244,8.3132,6.3822,6.6851
245,-0.067297,-1.1834,-1.7985
246,0.17315,-0.12799,-0.19281
247,3.0775,5.0219,5.9979
248,-1.3609,1.6308,1.2872
249,-1.4031,1.5363,2.946
250,-6.7641,-4.6048,-1.7266
251,-9.1535,-6.2577,-5.7028
252,-1.4,-1.5857,0.57012
253,2.0093,-1.4973,1.2008
254,5.1886,3.7561,4.7869
255,-3.9982,-7.2866,-6.751
256,-4.2305,-1.8346,-3.3844
257,0.69396,-5.1033,-8.9905
258,1.6247,2.119,2.3747
259,3.9845,6.3033,5.6156
260,2.4396,2.2628,3.1355
261,0.33341,0.70994,0.92466
262,-4.3378,-4.4157,-4.2156
263,-4.5753,4.5239,-7.6899
264,-0.84654,-0.45186,-1.1181
265,-0.80095,-3.4713,1.4254
266,-7.7097,1.0159,-2.2533
267,1.9144,2.5103,3.1746
268,-0.49529,4.6374,4.8296
269,-6.4752,-7.2081,0.019585
270,2.6063,-0.89905,-4.5768
271,-5.1784,-4.9907,-4.4964
272,4.4693,5.1314,4.1748
273,-2.2728,4.9375,-1.9445
274,-6.0907,-3.083,-1.275
275,0.48797,-0.047064,-0.64952
276,-0.35504,1.479,1.91
277,0.19873,0.30097,0.31609
278,-0.072617,-0.24047,-0.71301
279,-3.3259,-2.3837,-1.0557
280,-1.0013,-0.70717,0.30685
281,2.7693,4.2211,0.48328
282,4.0108,-0.86327,2.0344
283,-0.88194,1.1489,-1.2196
284,-0.41411,-1.62,-0.81345
285,-0.43592,-0.55218,-1.7083
286,3.2965,3.4637,0.35197
287,-2.5735,0.75284,-0.051905
288,-1.8179,-2.9519,-3.7976
289,2.9379,2.1541,2.7756
290,4.6214,-1.9019,3.4364
291,2.0589,1.528,0.14992
292,3.3423,3.6456,5.8577
293,0.47313,-0.79336,2.8209
294,-1.3257,2.4337,1.9829
295,-3.1282,-0.11669,1.3074
296,-1.0965,1.8529,0.52473
297,-3.451,-4.668,-4.3851
298,-3.83,-1.3027,1.1869
299,2.6054,2.1734,2.8753
300,-4.4207,-3.8877,-0.5335
301,1.618,1.4832,2.1552
302,3.2466,6.8888,5.5778
303,-6.1983,-4.0673,-5.9399
304,0.97262,0.69645,0.7591
305,1.5064,2.8568,2.2375
306,1.2511,5.4448,-1.3967
307,6.1037,1.4013,8.9232
308,3.1168,3.6437,-0.81334
309,2.4774,5.0281,4.6247
310,-0.49098,0.52511,0.091358
311,0.65805,-0.89382,1.8077
312,2.8995,1.6988,3.7
313,-2.3743,0.66679,-1.3488
314,0.69431,-2.4848,5.7653
315,6.8498,6.9052,6.3869
316,2.9347,0.51608,-1.5332
317,1.1194,0.49182,0.80927
318,5.3252,6.9582,4.6401
319,-1.2099,0.26148,-0.98486
320,5.7353,5.2972,4.4462
321,-3.2104,-3.23,-0.58873
322,-0.49466,1.2391,3.4529
323,-1.9353,-4.2851,-2.8933
324,1.4099,0.20304,0.53719
325,0.63097,-0.11143,1.3549
326,0.14462,2.1356,2.6108
327,2.225,1.382,3.3142
328,0.79168,0.75859,1.0458
329,-1.8001,2.2803,-5.1973
330,-7.0634,0.61563,1.3724
331,2.7641,-3.9211,0.38134
332,5.2819,3.4642,2.6637
333,0.69843,0.32701,3.7336
334,-2.8567,0.49543,2.2142
335,0.89217,1.5371,4.6911
336,-5.1617,-5.2284,-4.4372
337,0.0012993,-0.92734,0.78016
338,2.0555,-1.3548,-0.081655
339,-4.3883,-5.2968,-4.2289
340,-1.2873,-0.31971,3.5114
341,-6.3935,-6.8503,-6.1616
342,5.6313,-0.27656,-0.25755
343,6.4281,2.8838,-1.5269
344,3.363,1.6902,3.4004
345,3.7913,4.9855,5.7617
346,2.9878,2.5329,1.4953
347,4.8268,4.3224,3.3243
348,-0.18214,2.4558,2.4854
349,4.2316,4.1867,4.5242
350,-1.872,-0.2167,0.47166
351,-5.4647,-3.0421,-2.2505
352,-2.2476,-1.4443,-1.4645
353,0.14182,4.0472,4.9997
354,0.8366,4.8715,-1.8105
355,3.7925,0.12613,3.296
356,-1.43,-1.6354,-1.1913
357,0.92445,-4.9199,-3.7998
358,3.2667,5.4816,3.1402
359,5.8843,2.8046,2.0807
360,3.6721,3.4287,4.4073
361,1.0702,-3.2146,-1.4569
362,4.4306,4.3541,4.4161
363,4.0062,3.9639,0.7901
364,0.85133,-0.50421,-0.2322
365,-0.27807,-2.9385,1.0319
366,-6.0024,-6.3805,-5.4336
367,-6.5604,-4.9488,-6.7893
368,5.2842,6.6547,6.6729
369,-5.8911,-3.15,-3.9093
370,2.6309,0.85087,2.3792
371,-1.4181,0.49071,-2.6434
372,3.3017,4.1658,4.0765
373,-2.4975,3.4274,5.777
374,-3.0124,-2.735,-2.932
375,4.7357,4.0196,5.3406
376,-2.2802,-0.6628,-0.39382
377,-4.8949,-3.1675,-3.5299
378,-3.9137,-8.1055,-8.4668
379,5.7439,5.6202,-0.91342
380,-3.9926,1.3505,2.0816
381,2.7997,-3.7913,3.8693
382,2.2688,1.1826,-0.91858
383,1.1975,1.6588,1.7056
384,-3.8461,-4.6746,-1.8379
385,-4.4548,-7.7141,-7.703
386,3.5278,2.5794,1.1754
387,5.4795,5.0959,5.1509
388,8.8036,8.3445,8.9239
389,-4.5729,1.2109,2.5166
390,-7.7922,2.38,5.9875
391,3.3769,1.6624,-3.4302
392,-2.3418,4.7636,1.6943
393,0.89495,-0.89358,-1.1722
394,4.3815,0.7124,1.6255
395,5.4159,8.1792,3.6158
396,-0.825,3.3918,4.6391
397,0.063794,-0.28132,1.1017
398,2.3027,2.4979,2.8489
399,1.0313,-3.5292,-0.51431
400,-1.125,-1.5499,1.6635
401,0.3741,0.92994,0.17106
402,-2.8458,-2.2623,0.78533
403,2.4504,2.0274,1.9986
404,3.4896,4.2312,4.3201
405,1.3971,-0.51516,2.5208
406,4.0091,1.4591,5.0157
407,4.2452,4.7354,2.2073
408,-2.3947,0.44252,-0.055782
409,5.1519,7.8724,0.64096
410,0.9392,3.2055,2.7594
411,3.4025,2.0177,1.6887
412,1.2071,-1.7524,0.98117
413,-0.5644,1.2184,3.9585
414,-0.88012,3.553,-3.7802
415,1.2234,-0.024812,-0.11628
416,3.6031,3.0917,-5.7578
417,2.3001,3.8243,-2.2659
418,3.0233,5.2162,3.4574
419,2.7913,2.9329,2.57
420,-9.4092,-9.3734,-9.3031
421,3.3382,2.863,3.1603
422,2.0686,2.335,-6.8043
423,2.6999,3.1533,2.29
424,7.3999,7.066,6.4007
425,-3.5021,-1.1649,-3.145
426,-2.1951,-0.58477,-3.6372
427,-0.23285,-1.3956,0.63065
428,5.3021,5.9045,5.6201
429,-4.794,-3.0068,1.4401
430,-4.3804,3.0986,0.74707
431,-1.8641,-1.7562,2.3006
432,3.159,0.59709,3.8144
433,-2.5657,-3.2909,0.88804
434,-2.2682,-4.0479,1.1599
435,0.25946,0.042038,1.2436
436,3.4559,2.4024,1.2506
437,0.095035,3.2963,1.5143
438,4.7764,6.1563,6.115
439,-4.8316,-3.8099,0.048188
440,0.19468,-0.36861,-1.4769
441,-7.3993,-5.6781,-6.3628
442,2.6495,7.2238,0.50333
443,-5.4013,-3.5881,-0.76568
444,1.7346,4.1697,0.78359
445,6.1149,5.8977,4.9946
446,-1.299,-0.6972,-0.52795
447,-5.4777,4.2045,3.4769
448,-1.0573,-1.6951,-3.2524
449,-0.49686,-6.4081,-0.82563
450,0.80733,-1.0613,4.1467
451,1.666,5.0631,1.2997
452,-7.7582,-6.4731,-5.2571
453,1.2452,4.861,4.9271
454,2.488,2.0584,3.2397
455,-0.1597,-1.1621,0.28181
456,0.73896,1.9306,2.3433
457,3.7417,1.9657,1.1329
458,0.18686,-0.60331,-0.046186
459,4.639,1.6326,-6.0934
460,-3.254,1.971,3.8778
461,1.4128,1.2546,1.3834
462,0.67624,1.4055,-1.9843
463,-4.1336,-0.69544,1.6271
464,1.5549,-0.58724,4.8963
465,-3.987,-6.7898,-0.44158
466,-0.65255,-1.1703,-0.65199
467,7.9433,6.0623,8.4926
468,0.50542,4.6108,3.1146
469,5.3567,1.3796,4.7653
470,6.9347,6.802,6.5201
471,-0.07817,3.9628,8.0821
472,-0.31458,2.6665,0.10998
473,0.64815,2.5918,5.5541
474,-4.579,-3.165,-6.7526
475,-1.749,-0.85822,-1.9558
476,-2.5874,-4.4439,-4.977
477,4.5932,1.2317,3.6729
478,4.2043,4.014,5.2342
479,-1.343,1.7697,-0.59356
480,1.2148,5.4317,4.7663
481,0.20347,-1.551,0.43479
482,-1.2996,-1.3556,-1.0132
483,-1.7601,-0.32309,0.61147
484,-0.39377,-0.72478,-2.3771
485,-5.0737,-5.3158,-5.0729
486,-1.8965,4.0398,6.4283
487,0.86345,2.6914,3.2209
488,0.98669,6.5477,5.4659
489,-6.9015,-4.4202,-7.3885
490,0.25178,0.97144,1.2886
491,-1.3157,5.8855,3.3921
492,1.3039,0.70983,1.0387
493,-0.36001,-1.9617,-0.47472
494,-2.6046,-4.3622,-9.016
495,-1.7553,-2.0459,-1.4256
496,-3.0332,1.7431,-3.1345
497,-2.0204,4.9861,5.9078
498,-2.3956,-1.7379,-0.9634
499,3.7342,5.4643,2.8165
500,-1.0942,-0.98154,-1.7649
501,-2.6429,-2.8378,-2.9019
502,1.3391,3.8682,4.9127
503,-5.3731,-6.1868,-3.089
504,-6.2987,-7.4795,-6.062
505,-0.08523,1.0417,0.39568
506,-5.3197,-0.040515,0.09885
507,-2.4437,-1.2425,-2.3926
508,-5.8089,-5.9474,-5.8387
509,-9.7987,-9.7045,-9.95
510,-7.1559,-4.2708,-3.7636
511,1.361,2.5342,0.98187
512,-1.7378,-1.6492,0.19515
513,0.4659,1.6194,-5.8772
514,4.6391,-2.461,-1.7784
515,-8.2043,-7.1068,-8.0688
516,-0.76822,-3.9279,-0.51609
517,-3.8476,-4.2707,-2.5765
518,3.5845,2.8243,3.9038
519,-2.6562,-3.7754,-2.8957
520,-1.7267,0.84017,0.95567
521,-0.32036,-0.28434,0.34388
522,4.1082,3.4555,3.4357
523,-1.7346,-0.71358,-1.5157
524,1.8596,3.2763,2.8079
525,-5.3102,2.7905,-0.032248
526,1.0525,3.7177,2.2886
527,-0.23856,-3.0829,-4.5831
528,6.7317,-1.3261,1.4859
529,-0.055418,-1.1813,-0.71473
530,-4.9879,-2.9313,-2.4853
531,-0.50393,1.4125,1.4746
532,1.1219,1.0105,3.2253
533,1.449,-1.4688,-0.22452
534,6.0421,5.8149,4.5561
535,-0.64966,-5.1647,-4.318
536,3.089,3.4281,2.76
537,4.9224,6.5456,6.9731
538,5.9596,6.0054,4.8777
539,-4.1846,-3.1282,-6.562
540,6.6864,6.3991,4.7355
541,-7.7461,-4.5032,-7.6938
542,-0.58116,3.5718,-3.1698
543,-2.0068,-3.2213,-1.6776
544,-0.62243,0.24423,1.2571
545,-3.543,-4.8119,-3.3851
546,-1.7709,-2.9263,-1.0157
547,-5.9841,-5.8229,-5.4347
548,1.8531,3.7799,-0.64424
549,-0.94631,-2.4622,-1.6443
550,0.78026,0.67466,-4.5895
551,1.6249,-0.63765,-1.3333
552,3.1532,-2.8428,-1.2151
553,3.2226,6.1392,4.9921
554,0.61006,-3.6484,2.0067
555,2.5682,5.1876,6.0354
556,-1.0821,-0.74495,1.3549
557,2.2581,2.572,3.5616
558,-3.8259,-3.5,-2.7153
559,-1.0374,1.1666,-3.392
560,0.077892,-5.4208,-0.24182
561,-2.7705,-3.1118,-4.2777
562,-2.0479,0.069575,0.65837
563,1.6066,0.23212,-3.3985
564,3.16,3.7707,3.2684
565,2.013,0.3857,1.9547
566,0.89507,-0.91288,-2.2635
567,3.1786,4.7831,4.8981
568,2.6741,-3.4642,-1.1494
569,-1.9611,1.8486,2.443
570,5.125,4.3317,1.7073
571,-5.8,-2.7478,-0.1248
572,2.5765,0.92346,-1.7562
573,-1.0494,-2.0683,-0.67986
574,-2.795,-4.4916,-1.5954
575,0.30116,-0.92814,-0.54694
576,-2.5078,-0.99067,-1.4715
577,-1.9216,2.2132,-0.88898
578,1.5301,3.5357,-5.8414
579,0.67243,0.69601,0.2204
580,1.4788,2.1683,-0.38671
581,-2.1181,-0.89129,-0.71514
582,1.9453,7.0131,4.4123
583,4.135,-0.20914,-0.10741
584,2.1818,2.9463,-0.3228
585,-4.9121,-5.4838,-9.95
586,5.8425,5.6032,4.214
587,0.03104,0.020905,0.016612
588,1.2523,1.8876,1.4305
589,-4.3541,-4.0567,-3.6403
590,5.3114,4.6254,5.0914
591,1.4916,2.7687,6.7614
592,3.9531,4.4495,2.9074
593,-0.78154,-0.60882,-0.18534
594,-0.14057,-2.5928,-0.30771
595,-4.2603,-1.9508,-5.0508
596,-0.49539,0.24067,-0.95046
597,-3.8865,1.928,3.9831
598,-0.49202,-0.76926,-1.4968
599,0.51903,0.46963,-3.3185
600,-5.5119,-3.2764,-3.14
601,2.3323,4.0823,4.9341
602,0.82965,1.7978,1.5568
603,0.47804,0.97206,-1.1656
604,4.2684,3.2934,3.5311
605,-2.1551,-2.7269,-3.0737
606,-1.5713,-3.7299,-1.7057
607,-3.9341,2.5344,-0.4618
608,-0.079048,0.40903,2.1067
609,-2.3492,-3.3285,-2.1277
610,4.0682,7.0488,4.7321
611,-2.5124,0.18585,-5.4629
612,-1.7209,0.83898,0.45328
613,0.98208,2.269,1.2975
614,-6.2225,0.80079,-4.8384
615,-4.3392,-4.4333,-3.3991
616,5.7308,4.9705,1.9339
617,2.0716,2.499,1.6936
618,0.47843,-2.4201,-1.3715
619,-2.3321,-7.853,-1.8295
620,-0.9211,0.06846,3.5284
621,6.5057,3.5594,6.6407
622,-1.9062,-0.35677,0.85912
623,-0.89945,-2.0229,-1.1938
624,0.74621,-0.62674,1.1262
625,2.2934,2.9729,2.9891
626,-1.5355,-1.0184,-2.2856
627,-2.252,-4.3962,-3.5415
628,2.4439,1.9763,1.5634
629,-2.7565,-0.49135,-0.086287
630,0.33412,4.3199,7.7161
631,6.3357,6.4089,4.283
632,-2.7384,1.2249,1.4471
633,4.1943,6.4873,3.918
634,-6.1373,-4.8557,-1.3942
635,-4.7811,-1.7145,0.75741
636,1.167,0.68316,0.73306
637,0.61693,0.66021,0.52878
638,-6.3232,-0.75313,-1.1711
639,-3.382,-0.047221,-0.099287
640,-4.0862,-2.3273,-0.99117
641,-2.4258,-3.5446,-2.3714
642,-4.2619,1.8085,2.324
643,-2.6379,-0.63498,3.6997
644,-0.55015,0.89643,-0.23331
645,-1.8278,-0.23193,-1.3504
646,2.6293,2.6084,-3.6777
647,2.8454,2.8318,3.5406
648,-2.7553,-2.9474,-3.6545
649,-1.6546,-0.79,-2.1359
650,-4.0939,-5.5111,-7.8393
651,2.6348,-4.2912,-4.5122
652,-2.3981,6.4922,-2.1461
653,-3.1592,2.6918,1.0347
654,3.2621,2.9484,2.0678
655,1.2329,-7.8126,-8.0348
656,2.7426,3.8095,1.2027
657,-4.1304,-1.2618,-1.4408
658,-2.6742,-4.3359,-4.1785
659,-4.0628,-2.1947,2.6159
660,0.68881,1.8396,0.84336
661,-1.0108,2.7619,2.7901
662,-1.3119,3.6758,-3.8647
663,1.8926,-0.67887,0.53965
664,4.6388,6.1155,4.4815
665,1.114,1.4085,5.4178
666,-4.6082,-4.5348,-5.1152
667,1.8757,-1.0389,-0.65422
668,-0.030374,0.79566,-2.519
669,-1.3257,2.1619,2.7261
670,3.6856,1.0365,2.8929
671,2.9205,7.9483,-1.926
672,0.98461,1.9767,-0.058513
673,-2.0436,-1.9729,-1.7119
674,-2.4109,-1.0063,-0.69284
675,-1.7174,-2.4834,0.74298
676,-0.45687,-0.71612,-1.5047
677,0.69368,5.4959,-4.5542
678,5.5482,7.8161,7.1754
679,3.1629,5.2601,1.9786
680,5.4776,4.711,5.9077
681,1.6265,1.8778,1.7029
682,-0.61533,6.8749,6.6828
683,1.0775,0.14258,0.58764
684,-5.3866,0.0075322,0.1288
685,5.4798,4.4228,6.4961
686,2.0578,-0.76803,1.1067
687,-2.8837,0.4897,0.7582
688,-0.14223,1.037,0.36206
689,-4.0682,-3.5045,-3.2747
690,1.0301,2.2702,-0.53597
691,0.67277,0.091696,1.4386
692,-0.73519,-4.6937,-2.3994
693,-1.6789,-2.6584,5.2446
694,4.8242,7.2367,7.0168
695,0.85958,4.4324,2.2485
696,-2.3542,-3.0372,-1.6939
697,-3.6891,-1.4187,-1.1073
698,5.3439,3.3553,5.7128
699,-8.9058,-0.2911,-0.14555
700,2.8103,1.6484,2.362
701,0.18465,-0.73553,0.87389
702,0.7082,0.58907,1.7616
703,4.4994,0.737,4.8289
704,-6.9722,2.7448,-3.9394
705,-0.30668,2.3454,2.3177
706,-1.2935,0.33876,0.48047
707,-1.1844,6.3023,4.5625
708,-2.7326,0.58674,2.0595
709,5.089,6.2516,6.0457
710,2.7767,3.8097,2.2492
711,0.2171,-6.5188,-6.5422
712,-2.439,-0.63793,-0.334
713,2.7904,4.8433,3.8456
714,-0.12056,0.91517,0.67573
715,-2.2418,-2.0663,-3.5277
716,1.3277,2.6109,2.3646
717,3.8836,3.5706,3.4964
718,0.85033,2.9318,1.8306
719,3.0742,3.5204,2.0792
720,3.8485,5.7972,6.0059
721,-1.7399,0.367,-0.4704
722,-0.60522,-4.9436,-6.8433
723,-0.78502,-0.083929,0.58985
724,-1.8594,2.7414,-0.31777
725,5.9014,6.4654,5.7172
726,-3.0783,2.053,-3.9018
727,3.8155,5.6516,6.1334
728,2.8134,0.20438,2.2505
729,-3.1092,-4.6218,-2.0086
730,-0.47026,2.0846,2.9433
731,-0.39713,6.0387,6.809
732,5.5977,5.5582,6.0847
733,-4.9603,2.7134,-0.020471
734,5.476,7.5549,8.2568
735,4.915,-2.5519,4.494
736,1.023,0.72585,3.921
737,4.7336,3.2988,3.8842
738,5.1852,3.487,5.2077
739,0.6709,2.459,4.7933
740,1.2518,3.8213,3.7422
741,-2.4214,-1.4345,-2.9606
742,-1.4018,-2.491,-1.0696
743,-1.4128,-1.5116,-3.4621
744,-3.9042,-5.3458,-3.728
745,-4.0111,-2.4505,-4.6368
746,-2.2013,-1.1029,-2.8689
747,1.921,0.8602,1.2987
748,3.2437,3.436,3.6644
749,5.089,3.8232,3.8406
750,3.2472,5.5649,3.3207
751,0.73064,5.5035,6.8958
752,5.7556,6.6244,1.9155
753,0.64869,-0.56277,0.96999
754,1.9251,3.2832,4.9172
755,-0.94227,2.9169,1.8839
756,-0.083918,-0.39146,-2.3859
757,4.4253,3.7935,4.7835
758,2.6142,4.1815,-0.12104
759,1.1819,1.9763,0.58912
760,4.7132,5.1251,4.4396
761,-2.6899,-3.7646,-1.6867
762,4.6902,2.9088,5.4345
763,-0.65671,2.5967,1.5767
764,2.2506,2.7783,2.6725
765,1.3102,4.5122,5.9146
766,0.68408,-0.20247,-1.3134
767,2.6314,-0.04305,-0.45584
768,-1.6013,-3.7879,5.1653
769,0.40625,4.5858,3.4703
770,5.783,0.88106,7.3353
771,-3.2058,2.8503,-0.19372
772,-1.3915,5.8568,-0.52768
773,-0.74005,-2.4493,1.8292
774,5.8625,4.5958,1.8772
775,-2.5209,-5.5581,-2.5336
776,-3.515,-4.3558,-2.677
